0,0
0.00379764,0.00440993
0.00749704,0.00872081
0.0111,0.0129336
0.0146082,0.0170492
0.0180236,0.0210685
0.0213477,0.0249927
0.0245824,0.0288225
0.0277295,0.0325591
0.0307907,0.0362033
0.0337677,0.0397562
0.0366624,0.0432188
0.0394763,0.0465921
0.0422114,0.0498771
0.0448692,0.0530751
0.0474516,0.0561868
0.0499601,0.0592136
0.0523967,0.0621563
0.0547627,0.0650164
0.0570602,0.0677947
0.0592905,0.0704927
0.0614557,0.0731113
0.063557,0.0756519
0.0655964,0.0781155
0.0675752,0.0805037
0.0694955,0.0828173
0.0713583,0.0850582
0.0731658,0.0872271
0.0749191,0.0893259
0.0766202,0.0913553
0.0782703,0.0933174
0.0798712,0.0952129
0.0814242,0.0970439
0.0829311,0.0988111
0.084393,0.100517
0.0858119,0.102161
0.0871887,0.103747
0.0885255,0.105275
0.0898231,0.106748
0.0910835,0.108165
0.0923075,0.109529
0.0934972,0.110842
0.0946532,0.112105
0.0957776,0.113319
0.0968711,0.114486
0.0979356,0.115607
0.0989718,0.116685
0.0999816,0.117719
0.100966,0.118714
0.101926,0.119668
0.102863,0.120584
0.103778,0.121463
0.104673,0.122308
0.105549,0.123118
0.106406,0.123897
0.107246,0.124643
0.10807,0.125361
0.108879,0.12605
0.109675,0.126712
0.110458,0.127348
0.111228,0.12796
0.111989,0.128548
0.11274,0.129115
0.113482,0.12966
0.114216,0.130185
0.114944,0.130691
0.115665,0.131179
0.116382,0.13165
0.117095,0.132105
0.117804,0.132544
0.118511,0.13297
0.119217,0.133381
0.119921,0.13378
0.120626,0.134166
0.121331,0.134541
0.122039,0.134904
0.122748,0.135257
0.12346,0.1356
0.124176,0.135933
0.124897,0.136256
0.125622,0.136571
0.126353,0.136877
0.127089,0.137175
0.127833,0.137464
0.128584,0.137745
0.129343,0.138017
0.13011,0.138282
0.130887,0.138538
0.131672,0.138787
0.132468,0.139026
0.133273,0.139258
0.13409,0.139481
0.134917,0.139695
0.135756,0.139899
0.136607,0.140095
0.13747,0.140281
0.138345,0.140457
0.139234,0.140622
0.140135,0.140776
0.14105,0.140919
0.141979,0.14105
0.142922,0.141169
0.143878,0.141276
0.144849,0.141368
0.145834,0.141448
0.146834,0.141512
0.147848,0.141562
0.148878,0.141596
0.149922,0.141615
0.150982,0.141616
0.152056,0.141601
0.153145,0.141567
0.154249,0.141515
0.155369,0.141443
0.156504,0.141353
0.157654,0.141241
0.158818,0.14111
0.159997,0.140956
0.161191,0.140781
0.1624,0.140582
0.163623,0.140362
0.164861,0.140116
0.166112,0.139848
0.167378,0.139553
0.168657,0.139234
0.16995,0.138889
0.171255,0.138518
0.172574,0.13812
0.173905,0.137694
0.175249,0.137241
0.176604,0.13676
0.177972,0.13625
0.179349,0.135711
0.180738,0.135142
0.182137,0.134544
0.183547,0.133915
0.184965,0.133255
0.186392,0.132565
0.187827,0.131843
0.189271,0.131089
0.190722,0.130303
0.19218,0.129484
0.193643,0.128632
0.195113,0.127747
0.196586,0.126828
0.198065,0.125875
0.199546,0.124888
0.201032,0.123865
0.202518,0.122807
0.204006,0.121713
0.205495,0.120584
0.206984,0.119417
0.208471,0.118214
0.209957,0.116973
0.211439,0.115694
0.212919,0.114376
0.214394,0.113019
0.215864,0.111622
0.217327,0.110185
0.218783,0.108706
0.22023,0.107187
0.221669,0.105624
0.223097,0.104019
0.224514,0.10237
0.225917,0.100677
0.227308,0.0989372
0.228684,0.0971518
0.230044,0.0953188
0.231387,0.093438
0.232712,0.0915076
0.234017,0.0895272
0.235302,0.0874953
0.236564,0.0854112
0.237804,0.0832733
0.239018,0.0810808
0.240207,0.0788321
0.241368,0.0765263
0.242501,0.0741617
0.243604,0.0717373
0.244675,0.0692512
0.245713,0.0667026
0.246717,0.0640893
0.247684,0.0614105
0.248615,0.058664
0.249506,0.0558487
0.250357,0.0529626
0.251164,0.0500044
0.251929,0.046972
0.252647,0.043864
0.253319,0.0406785
0.253941,0.0374137
0.254513,0.0340679
0.255032,0.0306392
0.255497,0.0271257
0.255905,0.0235256
0.256257,0.019837
0.256548,0.0160581
0.256778,0.0121868
0.256943,0.00822133
0.257044,0.0041597
0.257078,0
