-0.770513,-0.770513,-0.770513
-0.786288,-0.786288,-0.786288
-0.801567,-0.801567,-0.801567
-0.816339,-0.816339,-0.816339
-0.830596,-0.830596,-0.830596
-0.844328,-0.844328,-0.844328
-0.857527,-0.857527,-0.857527
-0.870184,-0.870184,-0.870184
-0.882291,-0.882291,-0.882291
-0.893841,-0.893841,-0.893841
-0.904827,-0.904827,-0.904827
-0.915241,-0.915241,-0.915241
-0.925077,-0.925077,-0.925077
-0.934329,-0.934329,-0.934329
-0.942991,-0.942991,-0.942991
-0.951057,-0.951057,-0.951057
-0.958522,-0.958522,-0.958522
-0.965382,-0.965382,-0.965382
-0.971632,-0.971632,-0.971632
-0.977268,-0.977268,-0.977268
-0.982287,-0.982287,-0.982287
-0.986686,-0.986686,-0.986686
-0.990461,-0.990461,-0.990461
-0.993611,-0.993611,-0.993611
-0.996134,-0.996134,-0.996134
-0.998027,-0.998027,-0.998027
-0.999289,-0.999289,-0.999289
-0.999921,-0.999921,-0.999921
-0.999921,-0.999921,-0.999921
-0.999289,-0.999289,-0.999289
-0.998027,-0.998027,-0.998027
-0.996134,-0.996134,-0.996134
-0.993611,-0.993611,-0.993611
-0.990461,-0.990461,-0.990461
-0.986686,-0.986686,-0.986686
-0.982287,-0.982287,-0.982287
-0.977268,-0.977268,-0.977268
-0.971632,-0.971632,-0.971632
-0.965382,-0.965382,-0.965382
-0.958522,-0.958522,-0.958522
-0.951057,-0.951057,-0.951057
-0.942991,-0.942991,-0.942991
-0.934329,-0.934329,-0.934329
-0.925077,-0.925077,-0.925077
-0.915241,-0.915241,-0.915241
-0.904827,-0.904827,-0.904827
-0.893841,-0.893841,-0.893841
-0.882291,-0.882291,-0.882291
-0.870184,-0.870184,-0.870184
-0.857527,-0.857527,-0.857527
-0.844328,-0.844328,-0.844328
-0.830596,-0.830596,-0.830596
-0.816339,-0.816339,-0.816339
-0.801567,-0.801567,-0.801567
-0.786288,-0.786288,-0.786288
-0.770513,-0.770513,-0.770513
-0.754251,-0.754251,-0.754251
-0.737513,-0.737513,-0.737513
-0.720309,-0.720309,-0.720309
-0.70265,-0.70265,-0.70265
-0.684547,-0.684547,-0.684547
-0.666012,-0.666012,-0.666012
-0.647056,-0.647056,-0.647056
-0.627691,-0.627691,-0.627691
-0.60793,-0.60793,-0.60793
-0.587785,-0.587785,-0.587785
-0.567269,-0.567269,-0.567269
-0.546394,-0.546394,-0.546394
-0.525175,-0.525175,-0.525175
-0.503623,-0.503623,-0.503623
-0.481754,-0.481754,-0.481754
-0.45958,-0.45958,-0.45958
-0.437116,-0.437116,-0.437116
-0.414376,-0.414376,-0.414376
-0.391374,-0.391374,-0.391374
-0.368125,-0.368125,-0.368125
-0.344643,-0.344643,-0.344643
-0.320944,-0.320944,-0.320944
-0.297042,-0.297042,-0.297042
-0.272952,-0.272952,-0.272952
-0.24869,-0.24869,-0.24869
-0.224271,-0.224271,-0.224271
-0.19971,-0.19971,-0.19971
-0.175023,-0.175023,-0.175023
-0.150226,-0.150226,-0.150226
-0.125333,-0.125333,-0.125333
-0.100362,-0.100362,-0.100362
-0.0753268,-0.0753268,-0.0753268
-0.0502443,-0.0502443,-0.0502443
-0.0251301,-0.0251301,-0.0251301
-2.44929e-16,-2.44929e-16,-2.44929e-16
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0

0,0,0
0,2.3453e-303,0
0,2.34999e-300,0
0,1.17617e-297,0
0,3.92061e-295,0
0,9.79183e-293,0
0,1.95448e-290,0
0,3.24776e-288,0
0,4.6212e-286,0
0,5.74778e-284,0
0,6.34831e-282,0
0,6.3041e-280,0
0,5.68538e-278,0
0,4.69538e-276,0
0,3.57589e-274,0
0,2.52624e-272,0
0,1.66405e-270,0
0,1.02657e-268,0
0,5.95452e-267,0
0,3.25867e-265,0
0,1.68778e-263,0
0,8.29608e-262,0
0,3.87973e-260,0
0,1.73016e-258,0
0,7.37267e-257,0
0,3.00773e-255,0
0,1.17674e-253,0
0,4.42231e-252,0
0,1.59876e-250,0
0,5.56776e-249,0
0,1.87022e-247,0
0,6.06652e-246,0
0,1.90239e-244,0
0,5.77336e-243,0
0,1.69725e-241,0
0,4.83787e-240,0
0,1.33822e-238,0
0,3.59515e-237,0
0,9.38776e-236,0
0,2.38439e-234,0
0,5.89472e-233,0
0,1.4194e-231,0
0,3.33099e-230,0
0,7.62303e-229,0
0,1.70221e-227,0
0,3.71076e-226,0
0,7.90138e-225,0
0,1.64417e-223,0
0,3.34501e-222,0
0,6.65661e-221,0
0,1.29629e-219,0
0,2.47128e-218,0
0,4.61413e-217,0
0,8.44053e-216,0
0,1.51329e-214,0
0,2.66013e-213,0
0,4.58625e-212,0
0,7.75769e-211,0
0,1.28784e-209,0
0,2.09887e-208,0
0,3.35911e-207,0
0,5.28089e-206,0
0,8.15742e-205,0
0,1.23845e-203,0
0,1.8484e-202,0
0,2.71277e-201,0
0,3.91595e-200,0
0,5.56122e-199,0
0,7.77161e-198,0
0,1.06895e-196,0
0,1.44744e-195,0
0,1.92988e-194,0
0,2.53419e-193,0
0,3.278e-192,0
0,4.17758e-191,0
0,5.24648e-190,0
0,6.49405e-189,0
0,7.92402e-188,0
0,9.53307e-187,0
0,1.13097e-185,0
0,1.32333e-184,0
0,1.5274e-183,0
0,1.73931e-182,0
0,1.95436e-181,0
0,2.16719e-180,0
0,2.37203e-179,0
0,2.56291e-178,0
0,2.73399e-177,0
0,2.87984e-176,0
0,2.99575e-175,0
0,3.07796e-174,0
0,3.12389e-173,0
0,3.13225e-172,0
0,3.10311e-171,0
0,3.03787e-170,0
0,2.93915e-169,0
0,2.81063e-168,0
0,2.65682e-167,0
0,2.48282e-166,0
0,2.29401e-165,0
0,2.09586e-164,0
0,1.89359e-163,0
0,1.69203e-162,0
0,1.49546e-161,0
0,1.30745e-160,0
0,1.13084e-159,0
0,9.67698e-159,0
0,8.19373e-158,0
0,6.86538e-157,0
0,5.6928e-156,0
0,4.67199e-155,0
0,3.79516e-154,0
0,3.05171e-153,0
0,2.42929e-152,0
0,1.91457e-151,0
0,1.494e-150,0
0,1.15439e-149,0
0,8.83297e-149,0
0,6.69343e-148,0
0,5.02351e-147,0
0,3.73433e-146,0
0,2.74977e-145,0
0,2.0058e-144,0
0,1.44949e-143,0
0,1.03779e-142,0
0,7.36201e-142,0
0,5.17493e-141,0
0,3.60463e-140,0
0,2.48824e-139,0
0,1.70226e-138,0
0,1.15421e-137,0
0,7.7571e-137,0
0,5.16763e-136,0
0,3.41261e-135,0
0,2.23413e-134,0
0,1.45005e-133,0
0,9.33108e-133,0
0,5.95359e-132,0
0,3.76658e-131,0
0,2.36298e-130,0
0,1.47007e-129,0
0,9.06996e-129,0
0,5.54986e-128,0
0,3.36813e-127,0
0,2.02744e-126,0
0,1.21054e-125,0
0,7.16977e-125,0
0,4.21253e-124,0
0,2.45535e-123,0
0,1.41983e-122,0
0,8.14578e-122,0
0,4.6368e-121,0
0,2.61887e-120,0
0,1.4677e-119,0
0,8.16218e-119,0
0,4.50443e-118,0
0,2.46692e-117,0
0,1.34082e-116,0
0,7.23273e-116,0
0,3.87229e-115,0
0,2.05771e-114,0
0,1.08534e-113,0
0,5.68242e-113,0
0,2.95325e-112,0
0,1.52364e-111,0
0,7.80361e-111,0
0,3.96786e-110,0
0,2.00299e-109,0
0,1.00388e-108,0
0,4.99544e-108,0
0,2.46817e-107,0
0,1.21087e-106,0
0,5.8987e-106,0
0,2.85343e-105,0
0,1.3707e-104,0
0,6.53876e-104,0
0,3.09771e-103,0
0,1.45745e-102,0
0,6.81028e-102,0
0,3.1606e-101,0
0,1.45687e-100,0
0,6.67006e-100,0
0,3.03327e-99,0
0,1.37017e-98,0
0,6.14806e-98,0
0,2.74037e-97,0
0,1.21339e-96,0
0,5.33739e-96,0
0,2.33239e-95,0
0,1.01258e-94,0
0,4.36745e-94,0
0,1.87157e-93,0
0,7.9685e-93,0
0,3.37094e-92,0
0,1.4169e-91,0
0,5.9177e-91,0
0,2.45586e-90,0
0,1.01274e-89,0
0,4.15007e-89,0
0,1.68997e-88,0
0,6.83883e-88,0
0,2.75026e-87,0
0,1.09917e-86,0
0,4.36582e-86,0
0,1.7234e-85,0
0,6.7614e-85,0
0,2.63649e-84,0
0,1.0218e-83,0
0,3.93607e-83,0
0,1.50705e-82,0
0,5.73551e-82,0
0,2.16971e-81,0
0,8.15885e-81,0
0,3.04973e-80,0
0,1.1332e-79,0
0,4.18578e-79,0
0,1.53701e-78,0
0,5.61074e-78,0
0,2.03616e-77,0
0,7.34619e-77,0
0,2.63499e-76,0
0,9.39659e-76,0
0,3.33154e-75,0
0,1.17439e-74,0
0,4.11603e-74,0
0,1.43434e-73,0
0,4.96985e-73,0
0,1.71221e-72,0
0,5.86548e-72,0
0,1.99797e-71,0
0,6.76739e-71,0
0,2.27934e-70,0
0,7.63411e-70,0
0,2.5426e-69,0
0,8.42121e-69,0
0,2.77368e-68,0
0,9.08508e-68,0
0,2.95938e-67,0
0,9.58694e-67,0
0,3.08867e-66,0
0,9.89655e-66,0
0,3.15372e-65,0
0,9.99533e-65,0
0,3.15073e-64,0
0,9.87811e-64,0
0,3.08028e-63,0
0,9.55363e-63,0
0,2.94723e-62,0
0,9.04342e-62,0
0,2.76015e-61,0
0,8.37953e-61,0
0.0251301,2.53046e-60,0
0.0502443,7.60116e-60,0
0.0753268,2.27125e-59,0
0.100362,6.75092e-59,0
0.125333,1.99608e-58,0
0.150226,5.87108e-58,0
0.175023,1.71786e-57,0
0.19971,5.00027e-57,0
0.224271,1.44791e-56,0
0.24869,4.17097e-56,0
0.272952,1.19533e-55,0
0.297042,3.40797e-55,0
0.320944,9.6665e-55,0
0.344643,2.72781e-54,0
0.368125,7.65834e-54,0
0.391374,2.13913e-53,0
0.414376,5.94467e-53,0
0.437116,1.64365e-52,0
0.45958,4.52159e-52,0
0.481754,1.23759e-51,0
0.503623,3.37031e-51,0
0.525175,9.13224e-51,0
0.546394,2.46209e-50,0
0.567269,6.60475e-50,0
0.587785,1.76294e-49,0
0.60793,4.68225e-49,0
0.627691,1.2374e-48,0
0.647056,3.25395e-48,0
0.666012,8.51457e-48,0
0.684547,2.21701e-47,0
0.70265,5.74426e-47,0
0.720309,1.48103e-46,0
0.737513,3.79982e-46,0
0.754251,9.70145e-46,0
0.770513,2.46484e-45,0
0.786288,6.23196e-45,0
0.801567,1.56801e-44,0
0.816339,3.92614e-44,0
0.830596,9.78317e-44,0
0.844328,2.42603e-43,0
0.857527,5.98713e-43,0
0.870184,1.47046e-42,0
0.882291,3.59419e-42,0
0.893841,8.74318e-42,0
0.904827,2.11671e-41,0
0.915241,5.10015e-41,0
0.925077,1.22303e-40,0
0.934329,2.91896e-40,0
0.942991,6.93362e-40,0
0.951057,1.63922e-39,0
0.958522,3.85713e-39,0
0.965382,9.03328e-39,0
0.971632,2.10564e-38,0
0.977268,4.88522e-38,0
0.982287,1.12811e-37,0
0.986686,2.59291e-37,0
0.990461,5.93195e-37,0
0.993611,1.35078e-36,0
0.996134,3.06165e-36,0
0.998027,6.90735e-36,0
0.999289,1.55116e-35,0
0.999921,3.46733e-35,0
0.999921,7.7149e-35,0
0.999289,1.7087e-34,0
0.998027,3.76711e-34,0
0.996134,8.26718e-34,0
0.993611,1.80601e-33,0
0.990461,3.92732e-33,0
0.986686,8.50146e-33,0
0.982287,1.83195e-32,0
0.977268,3.9297e-32,0
0.971632,8.39143e-32,0
0.965382,1.7838e-31,0
0.958522,3.7748e-31,0
0.951057,7.9521e-31,0
0.942991,1.66768e-30,0
0.934329,3.48172e-30,0
0.925077,7.23643e-30,0
0.915241,1.4973e-29,0
0.904827,3.08427e-29,0
0.893841,6.32494e-29,0
0.882291,1.29129e-28,0
0.870184,2.62459e-28,0
0.857527,5.3109e-28,0
0.844328,1.06992e-27,0
0.830596,2.1459e-27,0
0.816339,4.28497e-27,0
0.801567,8.51867e-27,0
0.786288,1.6861e-26,0
0.770513,3.32264e-26,0
0.754251,6.51894e-26,0
0.737513,1.27341e-25,0
0.720309,2.47661e-25,0
0.70265,4.79569e-25,0
0.684547,9.24592e-25,0
0.666012,1.77483e-24,0
0.647056,3.39216e-24,0
0.627691,6.45522e-24,0
0.60793,1.2231e-23,0
0.587785,2.30747e-23,0
0.567269,4.33443e-23,0
0.546394,8.10691e-23,0
0.525175,1.50976e-22,0
0.503623,2.79958e-22,0
0.481754,5.16909e-22,0
0.45958,9.50327e-22,0
0.437116,1.73969e-21,0
0.414376,3.17115e-21,0
0.391374,5.75583e-21,0
0.368125,1.04028e-20,0
0.344643,1.87216e-20,0
0.320944,3.35499e-20,0
0.297042,5.98684e-20,0
0.272952,1.06381e-19,0
0.24869,1.88233e-19,0
0.224271,3.3166e-19,0
0.19971,5.81916e-19,0
0.175023,1.01671e-18,0
0.150226,1.76893e-18,0
0.125333,3.0648e-18,0
0.100362,5.28777e-18,0
0.0753268,9.08501e-18,0
0.0502443,1.5544e-17,0
0.0251301,2.64844e-17,0
1.22465e-16,4.49374e-17,0
-0.0251301,7.59309e-17,0
-0.0502443,1.27769e-16,0
-0.0753268,2.14107e-16,0
-0.100362,3.57304e-16,0
-0.125333,5.93812e-16,0
-0.150226,9.82803e-16,0
-0.175023,1.61992e-15,0
-0.19971,2.65909e-15,0
-0.224271,4.34696e-15,0
-0.24869,7.07711e-15,0
-0.272952,1.14748e-14,0
-0.297042,1.85293e-14,0
-0.320944,2.97987e-14,0
-0.344643,4.77269e-14,0
-0.368125,7.61306e-14,0
-0.391374,1.20945e-13,0
-0.414376,1.9136e-13,0
-0.437116,3.01547e-13,0
-0.45958,4.73258e-13,0
-0.481754,7.39751e-13,0
-0.503623,1.15164e-12,0
-0.525175,1.78567e-12,0
-0.546394,2.75761e-12,0
-0.567269,4.24151e-12,0
-0.587785,6.49778e-12,0
-0.60793,9.91445e-12,0
