0,0
0.00379708,0.00441679
0.00749593,0.00873456
0.0110983,0.0129543
0.014606,0.0170769
0.0180208,0.0211035
0.0213444,0.025035
0.0245787,0.0288723
0.0277253,0.0326165
0.0307859,0.0362687
0.0337625,0.0398297
0.0366567,0.0433007
0.0394702,0.0466826
0.0422047,0.0499767
0.0448621,0.0531838
0.047444,0.0563051
0.0499521,0.0593417
0.0523882,0.0622948
0.0547539,0.0651654
0.0570509,0.0679548
0.0592809,0.070664
0.0614456,0.0732943
0.0635466,0.075847
0.0655855,0.0783231
0.0675641,0.0807241
0.0694839,0.0830511
0.0713465,0.0853055
0.0731535,0.0874885
0.0749066,0.0896015
0.0766073,0.0916458
0.0782571,0.0936229
0.0798576,0.095534
0.0814104,0.0973805
0.0829169,0.099164
0.0843787,0.100886
0.0857972,0.102547
0.0871739,0.10415
0.0885102,0.105695
0.0898077,0.107184
0.0910678,0.108619
0.0922917,0.110001
0.093481,0.111332
0.094637,0.112613
0.095761,0.113845
0.0968545,0.11503
0.0979186,0.116169
0.0989548,0.117265
0.0999643,0.118318
0.100948,0.119329
0.101908,0.120301
0.102845,0.121235
0.10376,0.122132
0.104655,0.122994
0.10553,0.123822
0.106388,0.124616
0.107228,0.12538
0.108052,0.126114
0.108861,0.126819
0.109656,0.127496
0.110439,0.128148
0.11121,0.128774
0.111971,0.129376
0.112721,0.129956
0.113463,0.130514
0.114198,0.131052
0.114925,0.13157
0.115647,0.132069
0.116364,0.132551
0.117076,0.133017
0.117786,0.133466
0.118493,0.1339
0.119198,0.13432
0.119903,0.134726
0.120608,0.135119
0.121314,0.1355
0.122021,0.13587
0.12273,0.136228
0.123443,0.136575
0.124159,0.136911
0.124879,0.137238
0.125604,0.137555
0.126335,0.137863
0.127072,0.138161
0.127816,0.138451
0.128568,0.138732
0.129327,0.139003
0.130094,0.139267
0.13087,0.139521
0.131656,0.139767
0.132452,0.140004
0.133258,0.140232
0.134074,0.14045
0.134902,0.14066
0.135741,0.14086
0.136592,0.14105
0.137456,0.14123
0.138331,0.1414
0.13922,0.141558
0.140122,0.141706
0.141037,0.141842
0.141966,0.141966
0.142909,0.142078
0.143866,0.142177
0.144837,0.142262
0.145823,0.142333
0.146823,0.14239
0.147838,0.142432
0.148868,0.142458
0.149912,0.142468
0.150972,0.142462
0.152047,0.142438
0.153136,0.142397
0.154241,0.142337
0.155361,0.142258
0.156496,0.14216
0.157646,0.142042
0.158811,0.141902
0.159991,0.141742
0.161186,0.14156
0.162395,0.141356
0.163619,0.141128
0.164856,0.140877
0.166109,0.140602
0.167375,0.140303
0.168654,0.139979
0.169947,0.139629
0.171254,0.139252
0.172573,0.13885
0.173905,0.13842
0.175249,0.137963
0.176605,0.137478
0.177972,0.136965
0.179351,0.136423
0.18074,0.135851
0.18214,0.13525
0.183549,0.134619
0.184968,0.133957
0.186396,0.133264
0.187832,0.13254
0.189276,0.131784
0.190728,0.130997
0.192186,0.130176
0.19365,0.129323
0.19512,0.128436
0.196595,0.127515
0.198074,0.126561
0.199556,0.125572
0.201041,0.124547
0.202529,0.123488
0.204017,0.122392
0.205507,0.12126
0.206996,0.120091
0.208484,0.118885
0.209971,0.117641
0.211454,0.116359
0.212934,0.115038
0.21441,0.113677
0.21588,0.112276
0.217344,0.110835
0.218801,0.109352
0.220249,0.107826
0.221688,0.106259
0.223117,0.104647
0.224534,0.102991
0.225939,0.10129
0.22733,0.0995433
0.228707,0.0977494
0.230067,0.0959077
0.231411,0.0940172
0.232737,0.092077
0.234042,0.0900859
0.235328,0.0880429
0.236591,0.0859468
0.237831,0.0837966
0.239046,0.081591
0.240236,0.0793288
0.241398,0.0770086
0.242532,0.0746292
0.243635,0.0721893
0.244707,0.0696874
0.245746,0.067122
0.246751,0.0644918
0.247719,0.0617951
0.24865,0.0590306
0.249542,0.0561965
0.250393,0.0532913
0.251202,0.0503133
0.251967,0.0472609
0.252686,0.0441323
0.253358,0.0409258
0.253981,0.0376398
0.254554,0.0342723
0.255074,0.0308217
0.255539,0.027286
0.255949,0.0236635
0.256301,0.0199522
0.256593,0.0161505
0.256823,0.0122562
0.25699,0.00826766
0.257091,0.00418289
0.257124,0
