0,0
0.00374679,0.00433873
0.00739536,0.00857841
0.0109475,0.01272
0.0144049,0.0167645
0.0177694,0.0207129
0.0210427,0.024566
0.0242267,0.0283251
0.027323,0.0319909
0.0303335,0.0355645
0.0332598,0.039047
0.0361038,0.0424394
0.0388671,0.0457427
0.0415516,0.0489579
0.0441589,0.0520861
0.0466907,0.0551285
0.0491488,0.0580862
0.0515349,0.0609602
0.0538506,0.0637517
0.0560978,0.0664618
0.0582779,0.0690918
0.0603928,0.0716429
0.0624441,0.0741163
0.0644334,0.0765132
0.0663624,0.0788348
0.0682326,0.0810826
0.0700458,0.0832578
0.0718034,0.0853617
0.0735072,0.0873956
0.0751586,0.089361
0.0767593,0.0912593
0.0783108,0.0930918
0.0798145,0.0948599
0.0812722,0.0965652
0.0826851,0.098209
0.084055,0.0997928
0.0853831,0.101318
0.086671,0.102787
0.0879201,0.104199
0.0891318,0.105558
0.0903076,0.106865
0.0914489,0.10812
0.092557,0.109326
0.0936332,0.110484
0.094679,0.111596
0.0956956,0.112663
0.0966844,0.113687
0.0976466,0.114669
0.0985836,0.11561
0.0994965,0.116513
0.100387,0.117378
0.101255,0.118208
0.102103,0.119003
0.102932,0.119765
0.103743,0.120496
0.104537,0.121196
0.105315,0.121868
0.106079,0.122512
0.106828,0.12313
0.107566,0.123723
0.108291,0.124293
0.109007,0.12484
0.109713,0.125365
0.11041,0.125871
0.1111,0.126357
0.111783,0.126825
0.11246,0.127277
0.113133,0.127712
0.113802,0.128132
0.114468,0.128538
0.115132,0.12893
0.115794,0.12931
0.116456,0.129678
0.117118,0.130034
0.117781,0.13038
0.118446,0.130716
0.119113,0.131042
0.119784,0.131359
0.120458,0.131668
0.121137,0.131968
0.121821,0.13226
0.122511,0.132544
0.123207,0.132821
0.123911,0.133091
0.124621,0.133354
0.12534,0.133609
0.126068,0.133858
0.126805,0.134099
0.127551,0.134334
0.128308,0.134561
0.129075,0.13478
0.129853,0.134993
0.130642,0.135197
0.131444,0.135394
0.132257,0.135582
0.133083,0.135762
0.133921,0.135932
0.134773,0.136093
0.135638,0.136245
0.136517,0.136386
0.13741,0.136517
0.138317,0.136637
0.139238,0.136744
0.140174,0.13684
0.141124,0.136923
0.14209,0.136993
0.14307,0.137049
0.144066,0.137091
0.145077,0.137117
0.146103,0.137128
0.147144,0.137123
0.148201,0.137101
0.149273,0.137062
0.150361,0.137004
0.151464,0.136929
0.152582,0.136834
0.153716,0.136719
0.154864,0.136584
0.156028,0.136427
0.157207,0.13625
0.1584,0.13605
0.159609,0.135828
0.160831,0.135582
0.162068,0.135313
0.163319,0.135019
0.164583,0.134701
0.165861,0.134358
0.167153,0.133988
0.168457,0.133593
0.169774,0.13317
0.171103,0.132721
0.172444,0.132243
0.173796,0.131738
0.17516,0.131204
0.176534,0.130642
0.177918,0.13005
0.179312,0.129428
0.180716,0.128776
0.182128,0.128093
0.183548,0.12738
0.184976,0.126635
0.186411,0.125859
0.187853,0.12505
0.1893,0.124209
0.190753,0.123335
0.19221,0.122428
0.193672,0.121487
0.195136,0.120512
0.196603,0.119503
0.198072,0.118458
0.199541,0.117378
0.201011,0.116263
0.20248,0.115111
0.203948,0.113922
0.205413,0.112696
0.206875,0.111432
0.208333,0.110129
0.209787,0.108787
0.211234,0.107406
0.212674,0.105985
0.214106,0.104522
0.21553,0.103018
0.216943,0.101471
0.218345,0.0998814
0.219736,0.0982475
0.221113,0.0965687
0.222476,0.0948441
0.223823,0.0930729
0.225154,0.091254
0.226467,0.0893864
0.22776,0.0874691
0.229034,0.085501
0.230286,0.083481
0.231515,0.0814079
0.23272,0.0792804
0.233899,0.0770974
0.235051,0.0748575
0.236176,0.0725593
0.23727,0.0702016
0.238333,0.0677829
0.239364,0.0653017
0.240361,0.0627564
0.241322,0.0601457
0.242246,0.0574679
0.243131,0.0547213
0.243976,0.0519044
0.244779,0.0490155
0.245538,0.0460528
0.246253,0.0430146
0.24692,0.0398991
0.247539,0.0367046
0.248107,0.0334291
0.248624,0.030071
0.249087,0.0266282
0.249494,0.023099
0.249843,0.0194814
0.250133,0.0157734
0.250362,0.0119733
0.250528,0.00807893
0.250628,0.0040885
0.250662,0
